Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-53.24726	-234.9398	181.6926	0.7059898	3.520679	2.243565
6	-59.46252	-240.7715	181.309	1.081303	6.184981	1.726456
12	-60.62016	-243.1203	182.5001	1.081303	3.786399	1.349984
18	-74.21065	-256.5968	182.3862	1.287877	2.072145	1.836613
24	-75.07291	-256.9455	181.8726	1.075316	3.917742	1.783098
30	-59.63412	-242.0425	182.4083	1.318393	3.877265	1.204465
36	-54.78509	-237.0511	182.266	1.74038	4.018499	0.8884353
42	-56.39802	-237.5665	181.1685	1.473804	7.129161	1.385967
48	-60.11109	-242.939	182.8279	1.014777	2.776403	1.458929
54	-58.32384	-239.9999	181.6761	1.417999	2.776403	1.987891
60	-53.31001	-236.6544	183.3444	1.605172	1.977978	0.8277
66	-51.08767	-234.547	183.4593	1.605172	1.977978	0.6473646
72	-57.82657	-240.2703	182.4438	1.197069	1.839267	1.953703
78	-60.08386	-242.1835	182.0996	1.107881	3.602689	1.679002
84	-57.51722	-239.8633	182.3461	1.198015	4.159661	1.278051
90	-52.05397	-235.2228	183.1688	1.19981	2.17945	1.278051
96	-56.23434	-238.9831	182.7487	1.046976	3.260246	1.33591
102	-58.96662	-241.4501	182.4834	0.9543777	3.260246	1.607338
108	-57.43184	-239.8674	182.4356	0.8175134	2.726939	1.895988
114	-62.43866	-242.3688	179.9301	0.9951185	5.3495	2.806167
120	-66.55553	-248.9232	182.3677	0.7789691	2.894035	1.917418
126	-64.56765	-244.6022	180.0345	0.4553904	3.811939	3.344935
132	-64.38339	-246.6809	182.2975	1.093507	1.833447	2.121711
138	-61.48319	-244.3489	182.8657	1.299258	2.360948	1.364374
144	-61.34715	-243.9406	182.5934	0.9078932	2.972781	1.647044
150	-59.37246	-238.463	179.0906	0.6603024	6.08603	3.396201
156	-60.65011	-242.4099	181.7598	1.40842	3.791712	1.658565
162	-56.80832	-239.7351	182.9268	1.460483	2.999697	0.8913421
168	-51.03808	-233.8839	182.8458	1.466036	2.999697	0.9727323
174	-52.67857	-235.6565	182.978	1.718784	2.606768	0.7137087
180	-51.92151	-234.5026	182.5811	1.626809	3.959732	0.6076552
186	-54.97424	-236.6618	181.6876	0.8635203	2.923602	2.299622
192	-64.71183	-246.2958	181.584	1.454946	3.816978	1.743858
198	-62.02974	-244.0827	182.053	1.454946	3.445686	1.502568
204	-63.26395	-247.1687	183.9048	1.664331	0.9950471	0.9697195
210	-56.28824	-239.7243	183.4361	1.664331	1.934073	0.6246697
216	-60.612	-243.5471	182.9351	1.050959	1.934073	1.675042
222	-48.25372	-231.1644	182.9106	1.191156	2.46607	1.372248
228	-53.8646	-236.6311	182.7666	1.696829	3.20098	0.6656031
234	-61.72526	-244.9454	183.2201	1.643169	2.325038	0.6656031
240	-50.30717	-233.0086	182.7014	1.68402	3.398048	0.6663703
246	-49.52322	-229.2606	179.7373	0.7574872	2.605728	3.627885
252	-45.57184	-226.35	180.7782	0.4882231	2.605728	3.175494
258	-52.09819	-231.0346	178.9364	0.7739153	1.741778	4.350438
264	-44.54538	-226.3361	181.7907	0.6913533	3.40827	2.217145
270	-47.00272	-230.4045	183.4018	0.8491679	1.957662	1.47034
276	-38.26282	-221.3098	183.047	1.382418	2.790727	0.9453871
282	-42.98822	-226.0366	183.0484	1.678631	2.235621	0.9183374
288	-37.18757	-219.6059	182.4183	1.282845	2.235621	1.755144
294	-35.44466	-218.6648	183.2201	0.7944303	1.709367	1.755144
300	-42.51565	-225.5972	183.0815	1.41791	1.40119	1.56589
306	-37.57049	-218.8451	181.2746	0.7321807	2.662996	2.713126
312	-38.38551	-220.4033	182.0178	0.6502796	2.690007	2.29184
318	-53.29003	-235.7807	182.4907	1.023814	2.565503	1.768384
324	-43.47528	-227.2595	183.7842	1.023814	1.40466	1.327785
330	-54.97336	-238.355	183.3816	0.9482144	2.860275	1.015404
336	-49.90005	-232.1647	182.2646	0.9788579	2.356694	2.0232
342	-54.08772	-236.1164	182.0287	0.7448	1.916319	2.483603
348	-59.13642	-240.5769	181.4405	0.475667	2.935182	2.693674
354	-49.7705	-231.7459	181.9754	0.3104618	1.520682	2.94347
360	-47.44078	-227.5748	180.134	0.7133087	2.137801	3.562817
366	-46.53858	-228.1428	181.6042	0.6880436	1.994402	2.75229
372	-43.9797	-226.3328	182.3531	0.7114337	3.830247	1.722602
378	-51.12019	-234.3656	183.2454	1.363298	1.55352	1.397879
384	-51.39884	-235.0694	183.6705	1.124458	1.562393	1.242774
390	-51.65449	-233.5839	181.9294	1.083355	3.864747	1.75056
396	-54.01731	-236.1802	182.1629	1.213725	3.793207	1.505791
402	-57.30501	-239.4867	182.1816	1.186975	5.13627	1.180152
408	-53.74517	-236.3566	182.6115	1.354585	3.792628	1.012971
414	-54.11722	-236.7807	182.6635	1.316432	3.985202	0.930297
420	-58.70326	-240.836	182.1327	0.6706215	4.08869	1.84319
426	-51.78141	-233.016	181.2346	1.098863	3.9823	2.179757
432	-60.87679	-241.8489	180.9721	0.7802189	6.763615	2.070813
438	-49.5785	-231.3726	181.7941	1.094518	2.199585	2.308088
444	-52.74468	-235.9884	183.2438	1.463321	2.199585	0.9604925
450	-52.10962	-234.487	182.3774	1.463321	4.926506	0.7400449
456	-57.20822	-238.8003	181.592	1.423369	5.398472	1.410767
462	-43.86521	-225.4278	181.5626	1.14236	9.374406	0.9646249
468	-45.85013	-228.2251	182.3749	1.075799	4.847335	1.179325
474	-55.56943	-238.041	182.4716	1.327518	3.778889	1.171627
480	-47.88763	-230.5869	182.6993	1.350295	3.836354	0.909913
486	-42.66378	-225.3645	182.7007	1.232906	3.836354	1.029745
492	-48.11622	-230.5471	182.4309	0.7429215	2.25329	2.104959
498	-50.79802	-232.6003	181.8023	1.018483	2.225681	2.342299
504	-50.65018	-232.308	181.6578	0.5754766	2.225681	2.708691
510	-50.98274	-231.9198	180.9371	0.2315702	3.418914	3.027601
516	-52.56933	-232.3843	179.815	0.6097683	3.526729	3.443566
522	-54.6906	-236.89	182.1994	0.8160423	2.974428	1.982279
528	-55.78646	-238.1046	182.3182	1.435524	4.536955	0.9823473
534	-56.87684	-240.0804	183.2035	1.926341	1.426582	1.032865
540	-61.28122	-243.904	182.6228	1.7898	3.360689	0.6390646
546	-67.57742	-250.3041	182.7267	2.040435	2.518671	0.6625511
552	-67.77844	-249.4757	181.6973	1.686218	1.647796	2.205579
558	-62.04224	-242.5227	180.4805	0.6961512	3.224871	3.068252
564	-59.39591	-241.1954	181.7995	1.124444	1.868206	2.407619
570	-57.87973	-239.0012	181.1214	0.5874557	3.667364	2.643472
576	-60.77033	-241.4067	180.6364	1.101629	1.989137	3.088613
582	-59.73438	-242.5676	182.8332	1.563305	2.997226	0.8819279
588	-50.63424	-233.6481	183.0138	1.802714	2.464035	0.6099754
594	-47.95928	-231.0102	183.0509	1.734332	2.388001	0.7443137
600	-49.85861	-232.4613	182.6027	1.734332	3.142187	0.8807485
606	-51.353	-233.7011	182.3481	1.734332	4.179296	0.7159173
612	-43.38525	-225.8072	182.422	1.115225	5.547718	0.9126953
618	-54.98884	-236.1771	181.1882	1.585608	8.61516	1.026886
624	-41.53745	-224.0797	182.5423	0.9871985	4.483019	1.204692
630	-34.21147	-217.087	182.8756	1.554365	2.448964	1.103424
636	-39.57788	-222.8319	183.254	1.508088	2.223316	0.8864438
642	-42.74286	-225.3236	182.5807	1.327376	3.982241	1.005641
648	-35.41917	-218.1207	182.7016	1.734697	3.24319	0.6852399
654	-41.96253	-224.6857	182.7232	1.644959	3.52149	0.5949021
660	-44.69276	-226.3259	181.6331	2.174162	4.104066	0.1825471
666	-57.05069	-239.429	182.3784	2.443101	1.686076	0.1591201
672	-42.65645	-224.7815	182.125	2.443101	2.057639	0.1538412
678	-41.35231	-224.3629	183.0106	2.443101	1.073788	0.200204
684	-36.23694	-218.6377	182.4008	2.443101	1.148648	0.09435254
690	-41.14506	-224.5342	183.3891	2.404174	0.6697863	0.1675138
696	-41.89538	-224.3451	182.4497	2.404174	1.689381	0.1675138
702	-43.45349	-225.249	181.7955	2.487568	2.730333	0.1677622
708	-47.78807	-229.7736	181.9855	2.487568	2.456381	0.1837739
714	-51.30632	-234.274	182.9677	1.843823	2.205691	0.2675683
720	-44.51428	-226.3779	181.8636	2.331434	3.630331	0.2742695
726	-39.94878	-222.8743	182.9255	2.331434	1.212603	0.1785608
732	-41.63104	-224.2406	182.6096	2.477067	1.485284	0.1925601
738	-49.20412	-231.4875	182.2834	2.038487	3.149589	0.2430201
744	-46.78278	-228.8837	182.1009	2.219377	3.149589	0.2422974
750	-42.71474	-226.066	183.3513	2.010186	1.158003	0.195409
756	-44.26347	-226.9772	182.7137	2.057578	2.458814	0.3364769
762	-43.85656	-226.9239	183.0673	2.057578	1.761531	0.3005921
768	-37.09459	-219.777	182.6824	1.948401	2.80725	0.3646501
774	-39.09801	-222.4173	183.3193	1.686709	2.028381	0.3403022
780	-41.31645	-224.7973	183.4809	1.630523	1.943336	0.5747446
786	-44.17389	-228.7398	184.5659	1.598699	0.7072398	0.5658085
