Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-57.41402	-239.0558	181.6418	0.6215757	2.798542	2.516097
6	-55.30821	-236.8812	181.573	0.5876986	2.798542	2.579979
12	-46.13749	-228.6577	182.5202	1.176451	2.168537	1.783718
18	-42.64103	-225.244	182.603	0.6905997	3.85248	1.552124
24	-37.74322	-218.7677	181.0244	0.551409	3.17701	2.839568
30	-37.57959	-219.3086	181.729	1.10409	3.297492	2.015497
36	-36.48889	-218.211	181.7221	0.7630947	3.744627	2.134585
42	-34.80694	-217.5036	182.6967	0.9078293	3.009389	1.56073
48	-34.91714	-216.6805	181.7634	0.7741152	4.112238	2.017374
54	-52.24147	-232.6475	180.406	1.378271	5.336645	2.272985
60	-54.45539	-237.1838	182.7284	1.170533	1.632523	1.870779
66	-53.19878	-236.3153	183.1165	0.9614701	1.725123	1.703155
72	-53.64348	-236.0123	182.3689	1.062756	2.951773	1.703155
78	-54.4641	-237.2176	182.7535	1.152896	2.691328	1.440035
84	-51.97154	-235.0307	183.0592	1.185576	2.822252	1.11163
90	-55.91689	-237.5455	181.6286	1.193296	5.66136	1.506355
96	-48.87276	-230.0975	181.2248	1.029611	4.899043	2.045428
102	-46.21556	-229.3445	183.129	1.520412	2.361943	0.9305829
108	-57.99207	-238.6182	180.6262	1.639739	1.92726	2.792764
114	-45.0001	-227.8124	182.8123	1.793534	2.407886	0.9520035
120	-42.94756	-225.6626	182.715	1.535157	3.776667	0.6579764
126	-40.68549	-223.3831	182.6977	1.262563	3.498449	1.119149
132	-55.26469	-234.4291	179.1644	0.442253	2.802722	4.085905
138	-47.08904	-226.724	179.635	0.2576683	2.046849	4.14108
144	-51.7769	-231.1223	179.3454	0.5717262	3.081861	3.839294
150	-53.93583	-235.2871	181.3513	0.5338114	3.783771	2.50839
156	-56.39283	-236.9981	180.6053	0.9085599	4.964771	2.50839
162	-61.48819	-242.7129	181.2248	0.67205	3.255705	2.623767
168	-52.38414	-234.1118	181.7276	0.7914487	1.719957	2.718031
174	-54.52061	-236.0963	181.5757	0.5241633	2.151305	2.81496
180	-67.62963	-249.8006	182.1709	0.8892974	4.201541	1.636939
186	-66.20896	-248.6709	182.4619	1.73903	2.189016	1.40749
192	-68.5085	-251.0402	182.5317	1.651524	4.05727	0.5825091
198	-73.20394	-255.3776	182.1736	1.799766	4.715304	0.4150435
204	-70.77931	-252.6941	181.9148	1.01867	2.115601	2.30908
210	-60.0768	-242.6585	182.5817	1.366937	3.140933	1.250422
216	-64.5705	-246.7144	182.1439	1.566632	3.103212	1.452003
222	-52.62218	-235.3858	182.7636	1.589701	2.982423	0.9368974
228	-57.33823	-239.0649	181.7267	1.556906	3.733567	1.590129
234	-60.89989	-242.3259	181.426	0.9293457	3.226867	2.343848
240	-64.72631	-243.9512	179.2249	0.7151072	2.920488	3.86553
246	-61.67069	-242.5825	180.9119	0.9823037	4.071789	2.44103
252	-65.54377	-245.8299	180.2861	0.6321109	2.585445	3.386614
258	-54.93757	-235.6891	180.7515	0.6254609	3.454384	2.894143
264	-54.11548	-236.1256	182.0101	0.8022599	3.454384	1.988901
270	-56.05004	-238.937	182.8869	1.236024	2.881681	1.195966
276	-56.65341	-240.1314	183.478	1.478097	1.89729	0.8784526
282	-59.29198	-242.2037	182.9118	1.360092	2.840518	1.079252
288	-63.06112	-246.3969	183.3358	1.352538	2.018054	1.079252
294	-57.78645	-240.0356	182.2492	1.121087	2.355036	1.93898
300	-65.06357	-243.8767	178.8131	0.5637077	5.483137	3.701241
306	-62.33843	-242.0181	179.6797	0.4537904	2.154917	3.968956
312	-60.73191	-241.2217	180.4898	0.3751446	2.154917	3.547047
318	-59.79621	-239.4625	179.6663	0.2995288	2.958059	3.841369
324	-53.63795	-234.3108	180.6728	0.1297648	2.246182	3.554404
330	-58.46179	-237.4658	179.004	0.2806643	3.100083	4.196182
336	-63.09774	-244.4376	181.3399	0.2785344	4.426163	2.542461
342	-61.64841	-241.8701	180.2217	0.1223542	2.848709	3.650676
348	-56.59546	-237.9697	181.3742	0.4004491	2.65267	2.85752
354	-61.34589	-241.3557	180.0098	0.474567	5.374072	3.067925
360	-64.02284	-244.4952	180.4724	0.9011668	2.849625	3.044999
366	-68.47408	-249.2546	180.7805	1.290432	3.601769	2.432894
372	-70.37168	-251.905	181.5333	0.9140079	2.065054	2.631904
378	-59.32545	-240.949	181.6235	0.7843184	4.917262	1.939518
384	-58.49551	-239.8009	181.3053	1.666452	3.233995	1.939518
390	-51.93498	-233.5672	181.6322	0.7226471	1.793889	2.789033
396	-52.23284	-235.1914	182.9586	1.138779	1.454474	1.822496
402	-71.03111	-254.8649	183.8338	1.67164	1.363872	0.5863634
408	-70.35215	-253.3522	183.0001	1.894867	2.214764	0.3334318
414	-65.32286	-247.2607	181.9379	1.579228	6.351525	0.6716544
420	-57.9035	-240.1448	182.2413	0.9636142	6.351525	1.052185
426	-53.7863	-234.9155	181.1292	1.138049	4.102354	2.196717
432	-52.28417	-234.5874	182.3032	0.9241494	2.783221	1.896068
438	-55.43599	-237.3264	181.8904	1.163901	2.783221	2.012374
444	-58.51894	-239.3566	180.8376	1.474982	2.825957	2.477621
450	-54.08018	-235.8682	181.788	1.827298	6.078343	0.4210627
456	-49.53046	-232.7876	183.2572	1.551232	2.437912	0.6599947
462	-46.0992	-228.5078	182.4086	1.161232	2.778521	1.659195
468	-48.68223	-230.4271	181.7449	0.9521268	3.626458	2.023116
474	-47.11373	-226.4414	179.3277	0.6835647	3.383264	3.715532
480	-59.4995	-240.2127	180.7132	0.9187437	1.468472	3.355103
486	-56.94056	-237.2771	180.3366	0.6048855	2.967145	3.271278
492	-56.75856	-237.4918	180.7332	0.7467477	2.967145	2.95043
498	-54.65604	-235.8328	181.1768	0.3031811	2.967145	2.95043
504	-58.04869	-239.0495	181.0008	0.5607599	2.404144	3.05867
510	-72.17824	-251.8778	179.6995	1.694977	6.441668	2.348532
516	-58.23371	-239.6142	181.3805	0.913543	5.593172	1.893274
522	-58.95974	-239.8516	180.8919	0.7142139	6.717851	2.17302
528	-63.56672	-245.0662	181.4994	0.7126935	3.734044	2.31316
534	-60.42441	-240.173	179.7486	0.8223306	2.267651	3.68218
540	-56.67438	-237.9518	181.2774	0.5007524	2.677284	2.848452
546	-59.93818	-242.5621	182.624	0.9724371	1.33059	2.219746
552	-62.645	-244.6627	182.0177	1.703508	1.989349	1.837205
558	-57.04155	-240.179	183.1374	1.357954	1.486494	1.521164
564	-56.95902	-240.3739	183.4148	1.340111	2.154537	0.9359849
570	-62.08336	-243.6158	181.5325	1.582171	5.855655	1.237412
576	-57.63491	-240.1221	182.4872	1.656205	2.060018	1.506303
582	-55.06958	-237.7844	182.7148	1.308677	3.684519	0.9940872
588	-59.39671	-242.0888	182.6921	0.8501611	1.924967	1.984454
594	-52.53305	-233.8584	181.3254	0.6726794	3.758072	2.443306
600	-41.18456	-222.6322	181.4477	0.5092417	2.563536	2.772478
606	-44.8815	-226.7208	181.8393	0.5844138	3.726878	2.178681
612	-46.47323	-227.5513	181.078	0.3689877	2.279299	3.165424
618	-55.72574	-237.8517	182.126	1.258866	3.047003	1.707616
624	-58.16316	-240.0986	181.9355	0.9910282	3.121761	2.000387
630	-61.48433	-243.4043	181.92	0.7807561	5.859583	1.559573
636	-53.48504	-235.9899	182.5048	1.385626	4.79656	0.7202872
642	-48.2471	-230.4985	182.2514	1.570236	4.814823	0.8119682
648	-55.43622	-238.4124	182.9762	1.514304	3.144606	0.6568667
654	-50.11657	-233.3046	183.188	1.601602	2.517173	0.6121091
660	-48.09509	-231.0874	182.9923	1.690964	2.582679	0.7530118
666	-64.104	-247.8083	183.7043	1.876297	1.26294	0.4058926
672	-51.30805	-234.377	183.069	1.641578	2.553775	0.7325139
678	-54.82767	-238.009	183.1813	1.629015	2.297651	0.7759724
684	-58.76698	-242.9256	184.1586	1.299345	1.378923	0.6733268
690	-65.62858	-248.7487	183.1201	1.862685	2.157663	0.417234
696	-58.60402	-241.4162	182.8122	1.985129	2.412769	0.3395759
702	-58.55475	-240.7296	182.1748	1.79565	4.339625	0.2840213
708	-57.68234	-240.2899	182.6076	1.983015	2.944843	0.3969541
714	-60.96746	-243.016	182.0486	2.237257	3.683141	0.372926
720	-43.65583	-225.4146	181.7587	2.23115	4.641581	0.4030301
726	-41.81744	-224.1989	182.3815	1.992249	3.542661	0.4652241
732	-61.68509	-244.7112	183.0261	1.803691	2.406221	0.3761558
